benchmark,variant,capture_profile,capture_mode,expected_property,sensor_value,command_value,watchdog_enable,irq_after_command,replay_packet_index,status,property_id,capsule_count,signature,replay_sensor,replay_command,sensor_packet,command_packet,checker_consumed,mmio_driver_hits,raw_log,notes
stack_corruption_bug,failing,property_aware,2,4,850,0,0,0,1,PASS,4,1,8901aefb,850,0,0,0,1,0,results/raw/second_core_replay_smokes/stack_corruption_bug_property_aware.txt,"v1 property-aware nondeterministic/window capture profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
stack_corruption_bug,failing,replaycapsule_default,3,4,850,0,0,0,1,PASS,4,3,8901aefb,850,0,0,0,3,0,results/raw/second_core_replay_smokes/stack_corruption_bug_replaycapsule_default.txt,"v1 ReplayCapsule default property-relevant capture profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
uart_command_bug,failing,capture_all,0,1,850,85,0,0,2,PASS,1,23,ac7000e9,850,85,0,1,23,1,results/raw/second_core_replay_smokes/uart_command_bug_capture_all.txt,"v1 diagnostic capture-all profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
uart_command_bug,failing,mmio_interrupt,1,1,850,85,0,0,2,PASS,1,3,ac7000e9,850,85,0,1,3,1,results/raw/second_core_replay_smokes/uart_command_bug_mmio_interrupt.txt,"v1 replay-critical MMIO/interrupt/input/property capture profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
uart_command_bug,failing,property_aware,2,1,850,85,0,0,2,PASS,1,2,ac7000e9,850,85,0,1,2,1,results/raw/second_core_replay_smokes/uart_command_bug_property_aware.txt,"v1 property-aware nondeterministic/window capture profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
uart_command_bug,failing,replaycapsule_default,3,1,850,85,0,0,2,PASS,1,4,ac7000e9,850,85,0,1,4,1,results/raw/second_core_replay_smokes/uart_command_bug_replaycapsule_default.txt,"v1 ReplayCapsule default property-relevant capture profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
watchdog_timeout_bug,failing,capture_all,0,6,850,0,1,0,1,PASS,6,36,feed00ff,850,0,1,0,36,1,results/raw/second_core_replay_smokes/watchdog_timeout_bug_capture_all.txt,"v1 diagnostic capture-all profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
watchdog_timeout_bug,failing,mmio_interrupt,1,6,850,0,1,0,1,PASS,6,2,feed00ff,850,0,1,0,2,1,results/raw/second_core_replay_smokes/watchdog_timeout_bug_mmio_interrupt.txt,"v1 replay-critical MMIO/interrupt/input/property capture profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
watchdog_timeout_bug,failing,property_aware,2,6,850,0,1,0,1,PASS,6,2,feed00ff,850,0,1,0,2,1,results/raw/second_core_replay_smokes/watchdog_timeout_bug_property_aware.txt,"v1 property-aware nondeterministic/window capture profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
watchdog_timeout_bug,failing,replaycapsule_default,3,6,850,0,1,0,1,PASS,6,5,feed00ff,850,0,1,0,5,1,results/raw/second_core_replay_smokes/watchdog_timeout_bug_replaycapsule_default.txt,"v1 ReplayCapsule default property-relevant capture profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
commanded_actuator_limit_bug,failing,capture_all,0,1,850,85,0,0,1,PASS,1,23,ac7000a7,850,85,0,1,23,1,results/raw/second_core_replay_smokes/commanded_actuator_limit_bug_capture_all.txt,"v1 diagnostic capture-all profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
commanded_actuator_limit_bug,failing,mmio_interrupt,1,1,850,85,0,0,1,PASS,1,3,ac7000a7,850,85,0,1,3,1,results/raw/second_core_replay_smokes/commanded_actuator_limit_bug_mmio_interrupt.txt,"v1 replay-critical MMIO/interrupt/input/property capture profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
commanded_actuator_limit_bug,failing,property_aware,2,1,850,85,0,0,1,PASS,1,2,ac7000a7,850,85,0,1,2,1,results/raw/second_core_replay_smokes/commanded_actuator_limit_bug_property_aware.txt,"v1 property-aware nondeterministic/window capture profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
commanded_actuator_limit_bug,failing,replaycapsule_default,3,1,850,85,0,0,1,PASS,1,4,ac7000a7,850,85,0,1,4,1,results/raw/second_core_replay_smokes/commanded_actuator_limit_bug_replaycapsule_default.txt,"v1 ReplayCapsule default property-relevant capture profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
late_config_sequence_bug,failing,capture_all,0,5,850,0,0,0,1,PASS,5,20,0d0e000c,850,0,0,0,20,0,results/raw/second_core_replay_smokes/late_config_sequence_bug_capture_all.txt,"v1 diagnostic capture-all profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
late_config_sequence_bug,failing,mmio_interrupt,1,5,850,0,0,0,1,PASS,5,2,0d0e000c,850,0,0,0,2,0,results/raw/second_core_replay_smokes/late_config_sequence_bug_mmio_interrupt.txt,"v1 replay-critical MMIO/interrupt/input/property capture profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
late_config_sequence_bug,failing,property_aware,2,5,850,0,0,0,1,PASS,5,1,0d0e000c,850,0,0,0,1,0,results/raw/second_core_replay_smokes/late_config_sequence_bug_property_aware.txt,"v1 property-aware nondeterministic/window capture profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
late_config_sequence_bug,failing,replaycapsule_default,3,5,850,0,0,0,1,PASS,5,3,0d0e000c,850,0,0,0,3,0,results/raw/second_core_replay_smokes/late_config_sequence_bug_replaycapsule_default.txt,"v1 ReplayCapsule default property-relevant capture profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
sensor_debounce_bug,failing,capture_all,0,3,850,0,0,0,1,PASS,3,44,5e0500fd,850,0,1,0,44,2,results/raw/second_core_replay_smokes/sensor_debounce_bug_capture_all.txt,"v1 diagnostic capture-all profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
sensor_debounce_bug,failing,mmio_interrupt,1,3,850,0,0,0,1,PASS,3,3,5e0500fd,850,0,1,0,3,2,results/raw/second_core_replay_smokes/sensor_debounce_bug_mmio_interrupt.txt,"v1 replay-critical MMIO/interrupt/input/property capture profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
sensor_debounce_bug,failing,property_aware,2,3,850,0,0,0,1,PASS,3,3,5e0500fd,850,0,1,0,3,2,results/raw/second_core_replay_smokes/sensor_debounce_bug_property_aware.txt,"v1 property-aware nondeterministic/window capture profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
sensor_debounce_bug,failing,replaycapsule_default,3,3,850,0,0,0,1,PASS,3,7,5e0500fd,850,0,1,0,7,2,results/raw/second_core_replay_smokes/sensor_debounce_bug_replaycapsule_default.txt,"v1 ReplayCapsule default property-relevant capture profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
status_clear_on_read_bug,failing,capture_all,0,1,850,85,0,0,1,PASS,1,26,ac7000a1,850,85,0,1,26,2,results/raw/second_core_replay_smokes/status_clear_on_read_bug_capture_all.txt,"v1 diagnostic capture-all profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
status_clear_on_read_bug,failing,mmio_interrupt,1,1,850,85,0,0,1,PASS,1,4,ac7000a1,850,85,0,1,4,2,results/raw/second_core_replay_smokes/status_clear_on_read_bug_mmio_interrupt.txt,"v1 replay-critical MMIO/interrupt/input/property capture profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
status_clear_on_read_bug,failing,property_aware,2,1,850,85,0,0,1,PASS,1,3,ac7000a1,850,85,0,1,3,2,results/raw/second_core_replay_smokes/status_clear_on_read_bug_property_aware.txt,"v1 property-aware nondeterministic/window capture profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
status_clear_on_read_bug,failing,replaycapsule_default,3,1,850,85,0,0,1,PASS,1,5,ac7000a1,850,85,0,1,5,2,results/raw/second_core_replay_smokes/status_clear_on_read_bug_replaycapsule_default.txt,"v1 ReplayCapsule default property-relevant capture profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
platform2_status_window_bug,failing,capture_all,0,1,850,85,0,0,1,PASS,1,26,ac7000a1,850,85,0,1,26,2,results/raw/second_core_replay_smokes/platform2_status_window_bug_capture_all.txt,"v1 diagnostic capture-all profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
platform2_status_window_bug,failing,mmio_interrupt,1,1,850,85,0,0,1,PASS,1,4,ac7000a1,850,85,0,1,4,2,results/raw/second_core_replay_smokes/platform2_status_window_bug_mmio_interrupt.txt,"v1 replay-critical MMIO/interrupt/input/property capture profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
platform2_status_window_bug,failing,property_aware,2,1,850,85,0,0,1,PASS,1,3,ac7000a1,850,85,0,1,3,2,results/raw/second_core_replay_smokes/platform2_status_window_bug_property_aware.txt,"v1 property-aware nondeterministic/window capture profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
platform2_status_window_bug,failing,replaycapsule_default,3,1,850,85,0,0,1,PASS,1,5,ac7000a1,850,85,0,1,5,2,results/raw/second_core_replay_smokes/platform2_status_window_bug_replaycapsule_default.txt,"v1 ReplayCapsule default property-relevant capture profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
platform2_config_order_bug,failing,capture_all,0,5,850,0,0,0,1,PASS,5,20,0d0e000c,850,0,0,0,20,0,results/raw/second_core_replay_smokes/platform2_config_order_bug_capture_all.txt,"v1 diagnostic capture-all profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
platform2_config_order_bug,failing,mmio_interrupt,1,5,850,0,0,0,1,PASS,5,2,0d0e000c,850,0,0,0,2,0,results/raw/second_core_replay_smokes/platform2_config_order_bug_mmio_interrupt.txt,"v1 replay-critical MMIO/interrupt/input/property capture profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
platform2_config_order_bug,failing,property_aware,2,5,850,0,0,0,1,PASS,5,1,0d0e000c,850,0,0,0,1,0,results/raw/second_core_replay_smokes/platform2_config_order_bug_property_aware.txt,"v1 property-aware nondeterministic/window capture profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
platform2_config_order_bug,failing,replaycapsule_default,3,5,850,0,0,0,1,PASS,5,3,0d0e000c,850,0,0,0,3,0,results/raw/second_core_replay_smokes/platform2_config_order_bug_replaycapsule_default.txt,"v1 ReplayCapsule default property-relevant capture profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
environmental_controller_bug,failing,capture_all,0,1,650,85,0,0,1,PASS,1,36,ac700067,650,85,1,1,36,2,results/raw/second_core_replay_smokes/environmental_controller_bug_capture_all.txt,"v1 diagnostic capture-all profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
environmental_controller_bug,failing,mmio_interrupt,1,1,650,85,0,0,1,PASS,1,4,ac700067,650,85,1,1,4,2,results/raw/second_core_replay_smokes/environmental_controller_bug_mmio_interrupt.txt,"v1 replay-critical MMIO/interrupt/input/property capture profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
environmental_controller_bug,failing,property_aware,2,1,650,85,0,0,1,PASS,1,3,ac700067,650,85,1,1,3,2,results/raw/second_core_replay_smokes/environmental_controller_bug_property_aware.txt,"v1 property-aware nondeterministic/window capture profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
environmental_controller_bug,failing,replaycapsule_default,3,1,650,85,0,0,1,PASS,1,5,ac700067,650,85,1,1,5,2,results/raw/second_core_replay_smokes/environmental_controller_bug_replaycapsule_default.txt,"v1 ReplayCapsule default property-relevant capture profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
power_rail_sequencer_bug,failing,capture_all,0,5,850,85,0,0,1,PASS,5,31,0d0e001f,850,85,1,1,31,2,results/raw/second_core_replay_smokes/power_rail_sequencer_bug_capture_all.txt,"v1 diagnostic capture-all profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
power_rail_sequencer_bug,failing,mmio_interrupt,1,5,850,85,0,0,1,PASS,5,4,0d0e001f,850,85,1,1,4,2,results/raw/second_core_replay_smokes/power_rail_sequencer_bug_mmio_interrupt.txt,"v1 replay-critical MMIO/interrupt/input/property capture profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
power_rail_sequencer_bug,failing,property_aware,2,5,850,85,0,0,1,PASS,5,3,0d0e001f,850,85,1,1,3,2,results/raw/second_core_replay_smokes/power_rail_sequencer_bug_property_aware.txt,"v1 property-aware nondeterministic/window capture profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
power_rail_sequencer_bug,failing,replaycapsule_default,3,5,850,85,0,0,1,PASS,5,5,0d0e001f,850,85,1,1,5,2,results/raw/second_core_replay_smokes/power_rail_sequencer_bug_replaycapsule_default.txt,"v1 ReplayCapsule default property-relevant capture profile; FemtoRV32 wrapper captured a property-fail capsule, reset, loaded captured packets into the scoped v1 RTL MMIO replay driver for replay reads, and the v1 RTL replay checker consumed the matching replay capsule stream"
